county,town,village,office,number,candidates,votes
新北市,板橋區,陽明里,1103,3,宋楚瑜/徐欣瑩,79
新北市,板橋區,雙玉里,1232,1,朱立倫/王如玄,295
新北市,板橋區,雙玉里,1232,2,蔡英文/陳建仁,700
新北市,板橋區,雙玉里,1232,3,宋楚瑜/徐欣瑩,147
新北市,板橋區,雙玉里,1233,1,朱立倫/王如玄,315
新北市,板橋區,雙玉里,1233,2,蔡英文/陳建仁,667
新北市,板橋區,雙玉里,1233,3,宋楚瑜/徐欣瑩,117
新北市,板橋區,青翠里,1182,1,朱立倫/王如玄,211
新北市,板橋區,青翠里,1182,2,蔡英文/陳建仁,536
新北市,板橋區,青翠里,1182,3,宋楚瑜/徐欣瑩,105
新北市,板橋區,青翠里,1183,1,朱立倫/王如玄,217
新北市,板橋區,青翠里,1183,2,蔡英文/陳建仁,578
新北市,板橋區,青翠里,1183,3,宋楚瑜/徐欣瑩,100
新北市,板橋區,香丘里,1241,1,朱立倫/王如玄,228
新北市,板橋區,香丘里,1241,2,蔡英文/陳建仁,433
新北市,板橋區,香丘里,1241,3,宋楚瑜/徐欣瑩,82
新北市,板橋區,香丘里,1242,1,朱立倫/王如玄,215
新北市,板橋區,香丘里,1242,2,蔡英文/陳建仁,415
新北市,板橋區,香丘里,1242,3,宋楚瑜/徐欣瑩,69
新北市,板橋區,香丘里,1243,1,朱立倫/王如玄,246
新北市,板橋區,香丘里,1243,2,蔡英文/陳建仁,435
新北市,板橋區,香丘里,1243,3,宋楚瑜/徐欣瑩,70
新北市,板橋區,香社里,1045,1,朱立倫/王如玄,233
新北市,板橋區,香社里,1045,2,蔡英文/陳建仁,618
新北市,板橋區,香社里,1045,3,宋楚瑜/徐欣瑩,92
新北市,板橋區,香社里,1046,1,朱立倫/王如玄,238
新北市,板橋區,香社里,1046,2,蔡英文/陳建仁,428
新北市,板橋區,香社里,1046,3,宋楚瑜/徐欣瑩,62
新北市,板橋區,香社里,1047,1,朱立倫/王如玄,243
新北市,板橋區,香社里,1047,2,蔡英文/陳建仁,537
新北市,板橋區,香社里,1047,3,宋楚瑜/徐欣瑩,128
新北市,板橋區,香雅里,1048,1,朱立倫/王如玄,229
新北市,板橋區,香雅里,1048,2,蔡英文/陳建仁,424
新北市,板橋區,香雅里,1048,3,宋楚瑜/徐欣瑩,74
新北市,板橋區,香雅里,1049,1,朱立倫/王如玄,264
新北市,板橋區,香雅里,1049,2,蔡英文/陳建仁,493
新北市,板橋區,香雅里,1049,3,宋楚瑜/徐欣瑩,93
新北市,板橋區,黃石里,1032,1,朱立倫/王如玄,184
新北市,板橋區,黃石里,1032,2,蔡英文/陳建仁,388
新北市,板橋區,黃石里,1032,3,宋楚瑜/徐欣瑩,73
新北市,板橋區,龍安里,1340,1,朱立倫/王如玄,232
新北市,板橋區,龍安里,1340,2,蔡英文/陳建仁,516
新北市,板橋區,龍安里,1340,3,宋楚瑜/徐欣瑩,94
新北市,板橋區,龍安里,1341,1,朱立倫/王如玄,242
新北市,板橋區,龍安里,1341,2,蔡英文/陳建仁,504
新北市,板橋區,龍安里,1341,3,宋楚瑜/徐欣瑩,117
新北市,板橋區,龍翠里,1161,1,朱立倫/王如玄,247
新北市,板橋區,龍翠里,1161,2,蔡英文/陳建仁,653
新北市,板橋區,龍翠里,1161,3,宋楚瑜/徐欣瑩,101
新北市,板橋區,龍翠里,1162,1,朱立倫/王如玄,269
新北市,板橋區,龍翠里,1162,2,蔡英文/陳建仁,642
新北市,板橋區,龍翠里,1162,3,宋楚瑜/徐欣瑩,98
新北市,板橋區,龍翠里,1163,1,朱立倫/王如玄,322
新北市,板橋區,龍翠里,1163,2,蔡英文/陳建仁,560
新北市,板橋區,龍翠里,1163,3,宋楚瑜/徐欣瑩,116
新北市,林口區,下福里,186,1,朱立倫/王如玄,274
新北市,林口區,下福里,186,2,蔡英文/陳建仁,454
新北市,林口區,下福里,186,3,宋楚瑜/徐欣瑩,87
新北市,林口區,中湖里,154,1,朱立倫/王如玄,280
新北市,林口區,中湖里,154,2,蔡英文/陳建仁,596
新北市,林口區,中湖里,154,3,宋楚瑜/徐欣瑩,106
新北市,林口區,中湖里,155,1,朱立倫/王如玄,335
新北市,林口區,中湖里,155,2,蔡英文/陳建仁,683
新北市,林口區,中湖里,155,3,宋楚瑜/徐欣瑩,115
新北市,林口區,仁愛里,173,1,朱立倫/王如玄,329
新北市,林口區,仁愛里,173,2,蔡英文/陳建仁,473
新北市,林口區,仁愛里,173,3,宋楚瑜/徐欣瑩,182
新北市,林口區,仁愛里,174,1,朱立倫/王如玄,480
新北市,林口區,仁愛里,174,2,蔡英文/陳建仁,484
新北市,林口區,仁愛里,174,3,宋楚瑜/徐欣瑩,155
新北市,林口區,仁愛里,175,1,朱立倫/王如玄,465
新北市,林口區,仁愛里,175,2,蔡英文/陳建仁,559
新北市,林口區,仁愛里,175,3,宋楚瑜/徐欣瑩,197
新北市,林口區,南勢里,166,1,朱立倫/王如玄,318
新北市,林口區,南勢里,166,2,蔡英文/陳建仁,681
新北市,林口區,南勢里,166,3,宋楚瑜/徐欣瑩,169
新北市,林口區,南勢里,167,1,朱立倫/王如玄,369
新北市,林口區,南勢里,167,2,蔡英文/陳建仁,501
新北市,林口區,南勢里,167,3,宋楚瑜/徐欣瑩,152
新北市,林口區,南勢里,168,1,朱立倫/王如玄,458
新北市,林口區,南勢里,168,2,蔡英文/陳建仁,507
新北市,林口區,南勢里,168,3,宋楚瑜/徐欣瑩,163
新北市,林口區,南勢里,169,1,朱立倫/王如玄,434
新北市,林口區,南勢里,169,2,蔡英文/陳建仁,436
新北市,林口區,南勢里,169,3,宋楚瑜/徐欣瑩,198
新北市,林口區,南勢里,170,1,朱立倫/王如玄,486
新北市,林口區,南勢里,170,2,蔡英文/陳建仁,471
新北市,林口區,南勢里,170,3,宋楚瑜/徐欣瑩,146
新北市,林口區,南勢里,171,1,朱立倫/王如玄,425
新北市,林口區,南勢里,171,2,蔡英文/陳建仁,516
新北市,林口區,南勢里,171,3,宋楚瑜/徐欣瑩,182
新北市,林口區,南勢里,172,1,朱立倫/王如玄,430
新北市,林口區,南勢里,172,2,蔡英文/陳建仁,476
新北市,林口區,南勢里,172,3,宋楚瑜/徐欣瑩,148
新北市,林口區,嘉寶里,187,1,朱立倫/王如玄,135
新北市,林口區,嘉寶里,187,2,蔡英文/陳建仁,413
新北市,林口區,嘉寶里,187,3,宋楚瑜/徐欣瑩,54
新北市,林口區,太平里,189,1,朱立倫/王如玄,139
新北市,林口區,太平里,189,2,蔡英文/陳建仁,564
新北市,林口區,太平里,189,3,宋楚瑜/徐欣瑩,118
新北市,林口區,東勢里,180,1,朱立倫/王如玄,402
新北市,林口區,東勢里,180,2,蔡英文/陳建仁,563
新北市,林口區,東勢里,180,3,宋楚瑜/徐欣瑩,161
新北市,林口區,東勢里,181,1,朱立倫/王如玄,415
新北市,林口區,東勢里,181,2,蔡英文/陳建仁,522
新北市,林口區,東勢里,181,3,宋楚瑜/徐欣瑩,179
新北市,林口區,東勢里,182,1,朱立倫/王如玄,397
新北市,林口區,東勢里,182,2,蔡英文/陳建仁,547
新北市,林口區,東勢里,182,3,宋楚瑜/徐欣瑩,204
新北市,林口區,東林里,140,1,朱立倫/王如玄,215
新北市,林口區,東林里,140,2,蔡英文/陳建仁,499
新北市,林口區,東林里,140,3,宋楚瑜/徐欣瑩,106
新北市,林口區,東林里,141,1,朱立倫/王如玄,191
新北市,林口區,東林里,141,2,蔡英文/陳建仁,423
新北市,林口區,東林里,141,3,宋楚瑜/徐欣瑩,105
新北市,林口區,東林里,142,1,朱立倫/王如玄,237
新北市,林口區,東林里,142,2,蔡英文/陳建仁,466
新北市,林口區,東林里,142,3,宋楚瑜/徐欣瑩,95
新北市,林口區,林口里,143,1,朱立倫/王如玄,364
新北市,林口區,林口里,143,2,蔡英文/陳建仁,546
新北市,林口區,林口里,143,3,宋楚瑜/徐欣瑩,130
新北市,林口區,林口里,144,1,朱立倫/王如玄,308
新北市,林口區,林口里,144,2,蔡英文/陳建仁,527
新北市,林口區,林口里,144,3,宋楚瑜/徐欣瑩,165
新北市,林口區,林口里,145,1,朱立倫/王如玄,287
新北市,林口區,林口里,145,2,蔡英文/陳建仁,514
新北市,林口區,林口里,145,3,宋楚瑜/徐欣瑩,131
新北市,林口區,湖北里,156,1,朱立倫/王如玄,218
新北市,林口區,湖北里,156,2,蔡英文/陳建仁,644
新北市,林口區,湖北里,156,3,宋楚瑜/徐欣瑩,100
新北市,林口區,湖南里,157,1,朱立倫/王如玄,445
新北市,林口區,湖南里,157,2,蔡英文/陳建仁,414
新北市,林口區,湖南里,157,3,宋楚瑜/徐欣瑩,138
新北市,林口區,湖南里,158,1,朱立倫/王如玄,355
新北市,林口區,湖南里,158,2,蔡英文/陳建仁,537
新北市,林口區,湖南里,158,3,宋楚瑜/徐欣瑩,152
新北市,林口區,湖南里,159,1,朱立倫/王如玄,378
新北市,林口區,湖南里,159,2,蔡英文/陳建仁,508
新北市,林口區,湖南里,159,3,宋楚瑜/徐欣瑩,163
新北市,林口區,湖南里,160,1,朱立倫/王如玄,322
新北市,林口區,湖南里,160,2,蔡英文/陳建仁,387
新北市,林口區,湖南里,160,3,宋楚瑜/徐欣瑩,141
新北市,林口區,湖南里,161,1,朱立倫/王如玄,252
新北市,林口區,湖南里,161,2,蔡英文/陳建仁,553
新北市,林口區,湖南里,161,3,宋楚瑜/徐欣瑩,107
新北市,林口區,湖南里,162,1,朱立倫/王如玄,366
新北市,林口區,湖南里,162,2,蔡英文/陳建仁,433
新北市,林口區,湖南里,162,3,宋楚瑜/徐欣瑩,126
新北市,林口區,湖南里,163,1,朱立倫/王如玄,507
新北市,林口區,湖南里,163,2,蔡英文/陳建仁,432
新北市,林口區,湖南里,163,3,宋楚瑜/徐欣瑩,152
新北市,林口區,湖南里,164,1,朱立倫/王如玄,405
新北市,林口區,湖南里,164,2,蔡英文/陳建仁,546
新北市,林口區,湖南里,164,3,宋楚瑜/徐欣瑩,135
新北市,林口區,湖南里,165,1,朱立倫/王如玄,301
新北市,林口區,湖南里,165,2,蔡英文/陳建仁,443
新北市,林口區,湖南里,165,3,宋楚瑜/徐欣瑩,138
新北市,林口區,瑞平里,188,1,朱立倫/王如玄,120
新北市,林口區,瑞平里,188,2,蔡英文/陳建仁,361
新北市,林口區,瑞平里,188,3,宋楚瑜/徐欣瑩,46
新北市,林口區,菁湖里,151,1,朱立倫/王如玄,241
新北市,林口區,菁湖里,151,2,蔡英文/陳建仁,505
新北市,林口區,菁湖里,151,3,宋楚瑜/徐欣瑩,108
新北市,林口區,菁湖里,152,1,朱立倫/王如玄,195
新北市,林口區,菁湖里,152,2,蔡英文/陳建仁,532
新北市,林口區,菁湖里,152,3,宋楚瑜/徐欣瑩,90
新北市,林口區,菁湖里,153,1,朱立倫/王如玄,317
新北市,林口區,菁湖里,153,2,蔡英文/陳建仁,438
新北市,林口區,菁湖里,153,3,宋楚瑜/徐欣瑩,112
新北市,林口區,西林里,146,1,朱立倫/王如玄,232
新北市,林口區,西林里,146,2,蔡英文/陳建仁,480
新北市,林口區,西林里,146,3,宋楚瑜/徐欣瑩,116
新北市,林口區,西林里,147,1,朱立倫/王如玄,254
新北市,林口區,西林里,147,2,蔡英文/陳建仁,455
新北市,林口區,西林里,147,3,宋楚瑜/徐欣瑩,116
新北市,林口區,西林里,148,1,朱立倫/王如玄,339
新北市,林口區,西林里,148,2,蔡英文/陳建仁,525
新北市,林口區,西林里,148,3,宋楚瑜/徐欣瑩,148
新北市,林口區,西林里,149,1,朱立倫/王如玄,370
新北市,林口區,西林里,149,2,蔡英文/陳建仁,516
新北市,林口區,西林里,149,3,宋楚瑜/徐欣瑩,186
新北市,林口區,西林里,150,1,朱立倫/王如玄,403
新北市,林口區,西林里,150,2,蔡英文/陳建仁,540
新北市,林口區,西林里,150,3,宋楚瑜/徐欣瑩,164
新北市,林口區,頂福里,185,1,朱立倫/王如玄,124
新北市,林口區,頂福里,185,2,蔡英文/陳建仁,495
新北市,林口區,頂福里,185,3,宋楚瑜/徐欣瑩,56
新北市,林口區,麗園里,183,1,朱立倫/王如玄,372
新北市,林口區,麗園里,183,2,蔡英文/陳建仁,546
新北市,林口區,麗園里,183,3,宋楚瑜/徐欣瑩,154
新北市,林口區,麗園里,184,1,朱立倫/王如玄,405
新北市,林口區,麗園里,184,2,蔡英文/陳建仁,637
新北市,林口區,麗園里,184,3,宋楚瑜/徐欣瑩,163
新北市,林口區,麗林里,176,1,朱立倫/王如玄,397
新北市,林口區,麗林里,176,2,蔡英文/陳建仁,420
新北市,林口區,麗林里,176,3,宋楚瑜/徐欣瑩,196
新北市,林口區,麗林里,177,1,朱立倫/王如玄,422
新北市,林口區,麗林里,177,2,蔡英文/陳建仁,491
新北市,林口區,麗林里,177,3,宋楚瑜/徐欣瑩,166
新北市,林口區,麗林里,178,1,朱立倫/王如玄,479
新北市,林口區,麗林里,178,2,蔡英文/陳建仁,434
新北市,林口區,麗林里,178,3,宋楚瑜/徐欣瑩,152
新北市,林口區,麗林里,179,1,朱立倫/王如玄,408
新北市,林口區,麗林里,179,2,蔡英文/陳建仁,574
新北市,林口區,麗林里,179,3,宋楚瑜/徐欣瑩,141
新北市,樹林區,三多里,874,1,朱立倫/王如玄,300
新北市,樹林區,三多里,874,2,蔡英文/陳建仁,727
新北市,樹林區,三多里,874,3,宋楚瑜/徐欣瑩,118
新北市,樹林區,三多里,875,1,朱立倫/王如玄,290
新北市,樹林區,三多里,875,2,蔡英文/陳建仁,691
新北市,樹林區,三多里,875,3,宋楚瑜/徐欣瑩,125
新北市,樹林區,三福里,871,1,朱立倫/王如玄,221
新北市,樹林區,三福里,871,2,蔡英文/陳建仁,441
新北市,樹林區,三福里,871,3,宋楚瑜/徐欣瑩,119
新北市,樹林區,三福里,872,1,朱立倫/王如玄,279
新北市,樹林區,三福里,872,2,蔡英文/陳建仁,427
新北市,樹林區,三福里,872,3,宋楚瑜/徐欣瑩,91
新北市,樹林區,三福里,873,1,朱立倫/王如玄,250
新北市,樹林區,三福里,873,2,蔡英文/陳建仁,377
新北市,樹林區,三福里,873,3,宋楚瑜/徐欣瑩,113
新北市,樹林區,三興里,868,1,朱立倫/王如玄,214
新北市,樹林區,三興里,868,2,蔡英文/陳建仁,468
新北市,樹林區,三興里,868,3,宋楚瑜/徐欣瑩,89
新北市,樹林區,三興里,869,1,朱立倫/王如玄,242
新北市,樹林區,三興里,869,2,蔡英文/陳建仁,503
新北市,樹林區,三興里,869,3,宋楚瑜/徐欣瑩,112
新北市,樹林區,三興里,870,1,朱立倫/王如玄,233
新北市,樹林區,三興里,870,2,蔡英文/陳建仁,654
新北市,樹林區,三興里,870,3,宋楚瑜/徐欣瑩,154
新北市,樹林區,三龍里,876,1,朱立倫/王如玄,138
新北市,樹林區,三龍里,876,2,蔡英文/陳建仁,314
新北市,樹林區,三龍里,876,3,宋楚瑜/徐欣瑩,37
新北市,樹林區,三龍里,877,1,朱立倫/王如玄,243
新北市,樹林區,三龍里,877,2,蔡英文/陳建仁,457
新北市,樹林區,三龍里,877,3,宋楚瑜/徐欣瑩,88
新北市,樹林區,中山里,959,1,朱立倫/王如玄,362
新北市,樹林區,中山里,959,2,蔡英文/陳建仁,605
新北市,樹林區,中山里,959,3,宋楚瑜/徐欣瑩,111
新北市,樹林區,中山里,960,1,朱立倫/王如玄,292
新北市,樹林區,中山里,960,2,蔡英文/陳建仁,562
新北市,樹林區,中山里,960,3,宋楚瑜/徐欣瑩,117
新北市,樹林區,中山里,961,1,朱立倫/王如玄,206
新北市,樹林區,中山里,961,2,蔡英文/陳建仁,575
新北市,樹林區,中山里,961,3,宋楚瑜/徐欣瑩,85
新北市,樹林區,中華里,942,1,朱立倫/王如玄,264
新北市,樹林區,中華里,942,2,蔡英文/陳建仁,535
新北市,樹林區,中華里,942,3,宋楚瑜/徐欣瑩,140
新北市,樹林區,中華里,943,1,朱立倫/王如玄,250
新北市,樹林區,中華里,943,2,蔡英文/陳建仁,486
新北市,樹林區,中華里,943,3,宋楚瑜/徐欣瑩,111
新北市,樹林區,保安里,893,1,朱立倫/王如玄,252
新北市,樹林區,保安里,893,2,蔡英文/陳建仁,615
新北市,樹林區,保安里,893,3,宋楚瑜/徐欣瑩,123
新北市,樹林區,保安里,894,1,朱立倫/王如玄,324
新北市,樹林區,保安里,894,2,蔡英文/陳建仁,569
新北市,樹林區,保安里,894,3,宋楚瑜/徐欣瑩,113
新北市,樹林區,保安里,895,1,朱立倫/王如玄,281
新北市,樹林區,保安里,895,2,蔡英文/陳建仁,575
新北市,樹林區,保安里,895,3,宋楚瑜/徐欣瑩,132
新北市,樹林區,保安里,896,1,朱立倫/王如玄,195
新北市,樹林區,保安里,896,2,蔡英文/陳建仁,482
新北市,樹林區,保安里,896,3,宋楚瑜/徐欣瑩,90
新北市,樹林區,光興里,881,1,朱立倫/王如玄,181
新北市,樹林區,光興里,881,2,蔡英文/陳建仁,477
新北市,樹林區,光興里,881,3,宋楚瑜/徐欣瑩,101
新北市,樹林區,光興里,882,1,朱立倫/王如玄,200
新北市,樹林區,光興里,882,2,蔡英文/陳建仁,440
新北市,樹林區,光興里,882,3,宋楚瑜/徐欣瑩,82
新北市,樹林區,光興里,883,1,朱立倫/王如玄,172
新北市,樹林區,光興里,883,2,蔡英文/陳建仁,417
新北市,樹林區,光興里,883,3,宋楚瑜/徐欣瑩,95
新北市,樹林區,北園里,977,1,朱立倫/王如玄,137
新北市,樹林區,北園里,977,2,蔡英文/陳建仁,351
新北市,樹林區,北園里,977,3,宋楚瑜/徐欣瑩,75
新北市,樹林區,北園里,978,1,朱立倫/王如玄,141
新北市,樹林區,北園里,978,2,蔡英文/陳建仁,488
新北市,樹林區,北園里,978,3,宋楚瑜/徐欣瑩,87
新北市,樹林區,南園里,969,1,朱立倫/王如玄,268
新北市,樹林區,南園里,969,2,蔡英文/陳建仁,644
新北市,樹林區,南園里,969,3,宋楚瑜/徐欣瑩,124
新北市,樹林區,南園里,970,1,朱立倫/王如玄,301
新北市,樹林區,南園里,970,2,蔡英文/陳建仁,438
新北市,樹林區,南園里,970,3,宋楚瑜/徐欣瑩,115
新北市,樹林區,南園里,971,1,朱立倫/王如玄,431
新北市,樹林區,南園里,971,2,蔡英文/陳建仁,467
新北市,樹林區,南園里,971,3,宋楚瑜/徐欣瑩,154
新北市,樹林區,南園里,972,1,朱立倫/王如玄,430
新北市,樹林區,南園里,972,2,蔡英文/陳建仁,436
新北市,樹林區,南園里,972,3,宋楚瑜/徐欣瑩,157
新北市,樹林區,南園里,973,1,朱立倫/王如玄,493
新北市,樹林區,南園里,973,2,蔡英文/陳建仁,459
新北市,樹林區,南園里,973,3,宋楚瑜/徐欣瑩,109
新北市,樹林區,南園里,974,1,朱立倫/王如玄,307
新北市,樹林區,南園里,974,2,蔡英文/陳建仁,451
新北市,樹林區,南園里,974,3,宋楚瑜/徐欣瑩,100
新北市,樹林區,南園里,975,1,朱立倫/王如玄,380
新北市,樹林區,南園里,975,2,蔡英文/陳建仁,503
新北市,樹林區,南園里,975,3,宋楚瑜/徐欣瑩,150
新北市,樹林區,和平里,930,1,朱立倫/王如玄,249
新北市,樹林區,和平里,930,2,蔡英文/陳建仁,462
新北市,樹林區,和平里,930,3,宋楚瑜/徐欣瑩,103
新北市,樹林區,和平里,931,1,朱立倫/王如玄,200
新北市,樹林區,和平里,931,2,蔡英文/陳建仁,440
新北市,樹林區,和平里,931,3,宋楚瑜/徐欣瑩,62
新北市,樹林區,和平里,932,1,朱立倫/王如玄,161
新北市,樹林區,和平里,932,2,蔡英文/陳建仁,480
新北市,樹林區,和平里,932,3,宋楚瑜/徐欣瑩,89
新北市,樹林區,圳安里,897,1,朱立倫/王如玄,150
新北市,樹林區,圳安里,897,2,蔡英文/陳建仁,435
新北市,樹林區,圳安里,897,3,宋楚瑜/徐欣瑩,73
新北市,樹林區,圳安里,898,1,朱立倫/王如玄,148
新北市,樹林區,圳安里,898,2,蔡英文/陳建仁,446
新北市,樹林區,圳安里,898,3,宋楚瑜/徐欣瑩,70
新北市,樹林區,圳安里,899,1,朱立倫/王如玄,187
新北市,樹林區,圳安里,899,2,蔡英文/陳建仁,410
新北市,樹林區,圳安里,899,3,宋楚瑜/徐欣瑩,78
新北市,樹林區,圳民里,903,1,朱立倫/王如玄,215
新北市,樹林區,圳民里,903,2,蔡英文/陳建仁,479
新北市,樹林區,圳民里,903,3,宋楚瑜/徐欣瑩,110
新北市,樹林區,圳民里,904,1,朱立倫/王如玄,258
新北市,樹林區,圳民里,904,2,蔡英文/陳建仁,482
新北市,樹林區,圳民里,904,3,宋楚瑜/徐欣瑩,92
新北市,樹林區,圳生里,905,1,朱立倫/王如玄,211
新北市,樹林區,圳生里,905,2,蔡英文/陳建仁,762
新北市,樹林區,圳生里,905,3,宋楚瑜/徐欣瑩,103
新北市,樹林區,圳福里,900,1,朱立倫/王如玄,286
新北市,樹林區,圳福里,900,2,蔡英文/陳建仁,544
新北市,樹林區,圳福里,900,3,宋楚瑜/徐欣瑩,152
新北市,樹林區,圳福里,901,1,朱立倫/王如玄,195
新北市,樹林區,圳福里,901,2,蔡英文/陳建仁,415
新北市,樹林區,圳福里,901,3,宋楚瑜/徐欣瑩,88
